QGC WPL 110
0	1	0	16	0	5	0	0	35.73632349	-79.03381249	0	1
1	0	0	16	0	5	0	0	35.73636819	-79.03359026	0	1
2	0	0	16	0	5	0	0	35.73635356	-79.03336949	0	1
3	0	0	16	0	5	0	0	35.73631993	-79.03314919	0	1
4	0	0	16	0	5	0	0	35.73625465	-79.03292966	0	1
5	0	0	16	0	5	0	0	35.73618391	-79.03271027	0	1
6	0	0	16	0	5	0	0	35.73611282	-79.03249089	0	1
7	0	0	16	0	5	0	0	35.73604135	-79.03227151	0	1
8	0	0	16	0	5	0	0	35.73597029	-79.03205213	0	1
9	0	0	16	0	5	0	0	35.73589965	-79.03183274	0	1
10	0	0	16	0	5	0	0	35.73582864	-79.03161336	0	1
11	0	0	16	0	5	0	0	35.73575722	-79.03139399	0	1
12	0	0	16	0	5	0	0	35.73568625	-79.0311746	0	1
13	0	0	16	0	5	0	0	35.73561572	-79.03095521	0	1
14	0	0	16	0	5	0	0	35.7355448	-79.03073583	0	1
15	0	0	16	0	5	0	0	35.73547345	-79.03051646	0	1
16	0	0	16	0	5	0	0	35.73540257	-79.03029707	0	1
17	0	0	16	0	5	0	0	35.73533219	-79.03007768	0	1
18	0	0	16	0	5	0	0	35.73526138	-79.02985829	0	1
19	0	0	16	0	5	0	0	35.73519012	-79.02963892	0	1
20	0	0	16	0	5	0	0	35.73511937	-79.02941954	0	1
21	0	0	16	0	5	0	0	35.73504917	-79.02920014	0	1
22	0	0	16	0	5	0	0	35.7349785	-79.02898075	0	1
23	0	0	16	0	5	0	0	35.73490734	-79.02876138	0	1
24	0	0	16	0	5	0	0	35.73483676	-79.02854199	0	1
25	0	0	16	0	5	0	0	35.73476678	-79.02832259	0	1
26	0	0	16	0	5	0	0	35.73469631	-79.0281032	0	1
27	0	0	16	0	5	0	0	35.73462529	-79.02788382	0	1
28	0	0	16	0	5	0	0	35.73455492	-79.02766443	0	1
29	0	0	16	0	5	0	0	35.73448523	-79.02744503	0	1
30	0	0	16	0	5	0	0	35.734415	-79.02722563	0	1
31	0	0	16	0	5	0	0	35.73434418	-79.02700625	0	1
32	0	0	16	0	5	0	0	35.7342741	-79.02678686	0	1
33	0	0	16	0	5	0	0	35.73420341	-79.02656748	0	1
34	0	0	16	0	5	0	0	35.73413351	-79.02634807	0	1
35	0	0	16	0	5	0	0	35.73406296	-79.02612869	0	1
36	0	0	16	0	5	0	0	35.73399326	-79.02590929	0	1
37	0	0	16	0	5	0	0	35.7339229	-79.0256899	0	1
38	0	0	16	0	5	0	0	35.73385347	-79.02547049	0	1
39	0	0	16	0	5	0	0	35.73378331	-79.0252511	0	1
40	0	0	16	0	5	0	0	35.73371415	-79.02503168	0	1
41	0	0	16	0	5	0	0	35.73364427	-79.02481228	0	1
42	0	0	16	0	5	0	0	35.73357356	-79.0245929	0	1
43	0	0	16	0	5	0	0	35.73350398	-79.0243735	0	1
44	0	0	16	0	5	0	0	35.73343565	-79.02415406	0	1
45	0	0	16	0	5	0	0	35.7333665	-79.02393465	0	1
46	0	0	16	0	5	0	0	35.73329642	-79.02371526	0	1
47	0	0	16	0	5	0	0	35.73322777	-79.02349583	0	1
48	0	0	16	0	5	0	0	35.73315819	-79.02327643	0	1
49	0	0	16	0	5	0	0	35.73309027	-79.02305699	0	1
50	0	0	16	0	5	0	0	35.73302129	-79.02283757	0	1
51	0	0	16	0	5	0	0	35.73295427	-79.02261811	0	1
52	0	0	16	0	5	0	0	35.73288623	-79.02239867	0	1
53	0	0	16	0	5	0	0	35.7328169	-79.02217926	0	1
54	0	0	16	0	5	0	0	35.73275009	-79.02195979	0	1
55	0	0	16	0	5	0	0	35.73268212	-79.02174035	0	1
56	0	0	16	0	5	0	0	35.73261747	-79.02152083	0	1
57	0	0	16	0	5	0	0	35.73255145	-79.02130134	0	1
58	0	0	16	0	5	0	0	35.73249007	-79.02108174	0	1
59	0	0	16	0	5	0	0	35.73242816	-79.02086215	0	1
60	0	0	16	0	5	0	0	35.7323649	-79.0206426	0	1
61	0	0	16	0	5	0	0	35.7323114	-79.0204228	0	1
62	0	0	16	0	5	0	0	35.73224588	-79.0202033	0	1
63	0	0	16	0	5	0	0	35.73224872	-79.01998211	0	1
64	0	0	16	0	5	0	0	35.73225593	-79.01976081	0	1
65	0	0	16	0	5	0	0	35.73218018	-79.01954157	0	1
66	0	0	16	0	5	0	0	35.73219389	-79.01932011	0	1
